periodid,periodname,periodcode,perioddescription,organisationunitname,cholera cases 5 years +,cholera cases under 5 years,cholera deaths 5 years +,cholera deaths under 5 years
201406,Jun-14,201406,,ha Cimas Chinhoyi Clinic,0,0,0,0
201406,Jun-14,201406,,ha Delta Graniteside Clinic,0,0,0,0
201406,Jun-14,201406,,ha Gonda Hospital,0,0,0,0
201406,Jun-14,201406,,ha Harare City Private Institutions,0,0,0,0
201406,Jun-14,201406,,ha Harare Polytechnic Clinic,0,0,0,0
201406,Jun-14,201406,,ha Harare city centre VMMC clinic,0,0,0,0
201406,Jun-14,201406,,ha Hatfield Clinic,0,0,0,0
201406,Jun-14,201406,,ha Insco Wellness Clinic,0,0,0,0
201406,Jun-14,201406,,ha Metropolitan Clinic,0,0,0,0
201406,Jun-14,201406,,ha New Cranborne,0,0,0,0
201406,Jun-14,201406,,"ha PSI New start Centre, Kwame",0,0,0,0
201406,Jun-14,201406,,ha Parirenyatwa Clinic,0,0,0,0
201406,Jun-14,201406,,ha Prospect Palms,0,0,0,0
201406,Jun-14,201406,,ha Queen of Peace,0,0,0,0
201406,Jun-14,201406,,ha Red Crescent Society,0,0,0,0
201406,Jun-14,201406,,ha Roland Square Clinic,0,0,0,0
201406,Jun-14,201406,,ha St Annes Hospital,0,0,0,0
201406,Jun-14,201406,,ha West End Hospital,0,0,0,0
201406,Jun-14,201406,,ha Beatrice Road Hospital,0,0,0,0
201406,Jun-14,201406,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201406,Jun-14,201406,,ha Avondale Clinic,0,0,0,0
201406,Jun-14,201406,,ha Belvedere Satellite Clinic,0,0,0,0
201406,Jun-14,201406,,ha Mabelreign Satellite Clinic,0,0,0,0
201406,Jun-14,201406,,ha Marlborough Satellite Clinic,0,0,0,0
201406,Jun-14,201406,,ha Roland Square clini,0,0,0,0
201406,Jun-14,201406,,ha Rujeko PolyClinic,0,0,0,0
201406,Jun-14,201406,,ha ZAPSO,0,0,0,0
201406,Jun-14,201406,,ha Borrowdale Clinic,0,0,0,0
201406,Jun-14,201406,,ha Hatcliffe PolyClinic,0,0,0,0
201406,Jun-14,201406,,ha Highlands FHS Clinic,0,0,0,0
201406,Jun-14,201406,,ha Morris Depot Camp Hospital,0,0,0,0
201406,Jun-14,201406,,ha Mount Pleasant Clinic,0,0,0,0
201406,Jun-14,201406,,ha Newlands Clinic,0,0,0,0
201406,Jun-14,201406,,ha University of Zimbabwe,0,0,0,0
201406,Jun-14,201406,,ha Glen Norah Medical Centre,0,0,0,0
201406,Jun-14,201406,,ha Glen Norah Satellite Clinic,0,0,0,0
201406,Jun-14,201406,,ha Highfield PolyClinic,0,0,0,0
201406,Jun-14,201406,,ha Rutsanana PolyClinic,0,0,0,0
201406,Jun-14,201406,,ha Southerton Clinic,0,0,0,0
201406,Jun-14,201406,,ha Spilhaus,0,0,0,0
201406,Jun-14,201406,,ha Spilhaus_Data,0,0,0,0
201406,Jun-14,201406,,ha Vee’s Health Centre,0,0,0,0
201406,Jun-14,201406,,ha Western Triangle Clinic,0,0,0,0
201406,Jun-14,201406,,ha Dunameon,0,0,0,0
201406,Jun-14,201406,,ha Hopley Clinic,0,0,0,0
201406,Jun-14,201406,,ha Matapi Clinic,0,0,0,0
201406,Jun-14,201406,,ha Mbare Hostels Clinic,0,0,0,0
201406,Jun-14,201406,,ha Mbare PolyClinic,0,0,0,0
201406,Jun-14,201406,,ha Sunningdale Clinic,0,0,0,0
201406,Jun-14,201406,,ha Waterfalls Clinic,0,0,0,0
201406,Jun-14,201406,,ha Budiriro PolyClinic,0,0,0,0
201406,Jun-14,201406,,ha Budiriro Satellite Clinic,0,0,0,0
201406,Jun-14,201406,,ha Glen View Maternity Home,0,0,0,0
201406,Jun-14,201406,,ha Glen View PolyClinic,0,0,0,0
201406,Jun-14,201406,,ha Glen View Satellite Clinic,0,0,0,0
201406,Jun-14,201406,,ha Mufakose PolyClinic,0,0,0,0
201406,Jun-14,201406,,ha Starlight,0,0,0,0
201406,Jun-14,201406,,ha Kambuzuma PolyClinic,0,0,0,0
201406,Jun-14,201406,,ha Kuwadzana Phase 4,0,0,0,0
201406,Jun-14,201406,,ha Kuwadzana PolyClinic,0,0,0,0
201406,Jun-14,201406,,ha Warren Park PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Caledonia sate,0,0,0,0
201407,Jul-14,201407,,ha Eastley FHS Clinic,0,0,0,0
201407,Jul-14,201407,,ha Chitungwiza Central Hospital,0,0,0,0
201407,Jul-14,201407,,ha Harare Central Hospital,0,0,0,0
201407,Jul-14,201407,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201407,Jul-14,201407,,ha Greendale FHS Clinic,0,0,0,0
201407,Jul-14,201407,,ha Highlands Primary Care Clinic,0,0,0,0
201407,Jul-14,201407,,ha Mabvuku PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Mabvuku Satellite,0,0,0,0
201407,Jul-14,201407,,ha Manyame Airbase Hospital,0,0,0,0
201407,Jul-14,201407,,ha Pacific,0,0,0,0
201407,Jul-14,201407,,ha Tafara FHS Clinic,0,0,0,0
201407,Jul-14,201407,,ha Arcadia Clinic,0,0,0,0
201407,Jul-14,201407,,ha Arcadia Medical Center,0,0,0,0
201407,Jul-14,201407,,ha Avenues Clinic Hospital,0,0,0,0
201407,Jul-14,201407,,ha Baines Avenue Clinic,0,0,0,0
201407,Jul-14,201407,,ha Braeside FHS Clinic,0,0,0,0
201407,Jul-14,201407,,ha Cimas Chinhoyi Clinic,0,0,0,0
201407,Jul-14,201407,,ha Delta Graniteside Clinic,0,0,0,0
201407,Jul-14,201407,,ha Gonda Hospital,0,0,0,0
201407,Jul-14,201407,,ha Harare City Private Institutions,0,0,0,0
201407,Jul-14,201407,,ha Harare Polytechnic Clinic,0,0,0,0
201407,Jul-14,201407,,ha Harare city centre VMMC clinic,0,0,0,0
201407,Jul-14,201407,,ha Hatfield Clinic,0,0,0,0
201407,Jul-14,201407,,ha Insco Wellness Clinic,0,0,0,0
201407,Jul-14,201407,,ha Metropolitan Clinic,0,0,0,0
201407,Jul-14,201407,,ha New Cranborne,0,0,0,0
201407,Jul-14,201407,,"ha PSI New start Centre, Kwame",0,0,0,0
201407,Jul-14,201407,,ha Parirenyatwa Clinic,0,0,0,0
201407,Jul-14,201407,,ha Prospect Palms,0,0,0,0
201407,Jul-14,201407,,ha Queen of Peace,0,0,0,0
201407,Jul-14,201407,,ha Red Crescent Society,0,0,0,0
201407,Jul-14,201407,,ha Roland Square Clinic,0,0,0,0
201407,Jul-14,201407,,ha St Annes Hospital,0,0,0,0
201407,Jul-14,201407,,ha West End Hospital,0,0,0,0
201407,Jul-14,201407,,ha Beatrice Road Hospital,0,0,0,0
201407,Jul-14,201407,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201407,Jul-14,201407,,ha Avondale Clinic,0,0,0,0
201407,Jul-14,201407,,ha Belvedere Satellite Clinic,0,0,0,0
201407,Jul-14,201407,,ha Mabelreign Satellite Clinic,0,0,0,0
201407,Jul-14,201407,,ha Marlborough Satellite Clinic,0,0,0,0
201407,Jul-14,201407,,ha Roland Square clini,0,0,0,0
201407,Jul-14,201407,,ha Rujeko PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha ZAPSO,0,0,0,0
201407,Jul-14,201407,,ha Borrowdale Clinic,0,0,0,0
201407,Jul-14,201407,,ha Hatcliffe PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Highlands FHS Clinic,0,0,0,0
201407,Jul-14,201407,,ha Morris Depot Camp Hospital,0,0,0,0
201407,Jul-14,201407,,ha Mount Pleasant Clinic,0,0,0,0
201407,Jul-14,201407,,ha Newlands Clinic,0,0,0,0
201407,Jul-14,201407,,ha University of Zimbabwe,0,0,0,0
201407,Jul-14,201407,,ha Glen Norah Medical Centre,0,0,0,0
201407,Jul-14,201407,,ha Glen Norah Satellite Clinic,0,0,0,0
201407,Jul-14,201407,,ha Highfield PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Rutsanana PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Southerton Clinic,0,0,0,0
201407,Jul-14,201407,,ha Spilhaus,0,0,0,0
201407,Jul-14,201407,,ha Spilhaus_Data,0,0,0,0
201407,Jul-14,201407,,ha Vee’s Health Centre,0,0,0,0
201407,Jul-14,201407,,ha Western Triangle Clinic,0,0,0,0
201407,Jul-14,201407,,ha Dunameon,0,0,0,0
201407,Jul-14,201407,,ha Hopley Clinic,0,0,0,0
201407,Jul-14,201407,,ha Matapi Clinic,0,0,0,0
201407,Jul-14,201407,,ha Mbare Hostels Clinic,0,0,0,0
201407,Jul-14,201407,,ha Mbare PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Sunningdale Clinic,0,0,0,0
201407,Jul-14,201407,,ha Waterfalls Clinic,0,0,0,0
201407,Jul-14,201407,,ha Budiriro PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Budiriro Satellite Clinic,0,0,0,0
201407,Jul-14,201407,,ha Glen View Maternity Home,0,0,0,0
201407,Jul-14,201407,,ha Glen View PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Glen View Satellite Clinic,0,0,0,0
201407,Jul-14,201407,,ha Mufakose PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Starlight,0,0,0,0
201407,Jul-14,201407,,ha Kambuzuma PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Kuwadzana Phase 4,0,0,0,0
201407,Jul-14,201407,,ha Kuwadzana PolyClinic,0,0,0,0
201407,Jul-14,201407,,ha Warren Park PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Caledonia sate,0,0,0,0
201408,Aug-14,201408,,ha Eastley FHS Clinic,0,0,0,0
201408,Aug-14,201408,,ha Chitungwiza Central Hospital,0,0,0,0
201408,Aug-14,201408,,ha Harare Central Hospital,0,0,0,0
201408,Aug-14,201408,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201408,Aug-14,201408,,ha Greendale FHS Clinic,0,0,0,0
201408,Aug-14,201408,,ha Highlands Primary Care Clinic,0,0,0,0
201408,Aug-14,201408,,ha Mabvuku PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Mabvuku Satellite,0,0,0,0
201408,Aug-14,201408,,ha Manyame Airbase Hospital,0,0,0,0
201408,Aug-14,201408,,ha Pacific,0,0,0,0
201408,Aug-14,201408,,ha Tafara FHS Clinic,0,0,0,0
201408,Aug-14,201408,,ha Arcadia Clinic,0,0,0,0
201408,Aug-14,201408,,ha Arcadia Medical Center,0,0,0,0
201408,Aug-14,201408,,ha Avenues Clinic Hospital,0,0,0,0
201408,Aug-14,201408,,ha Baines Avenue Clinic,0,0,0,0
201408,Aug-14,201408,,ha Braeside FHS Clinic,0,0,0,0
201408,Aug-14,201408,,ha Cimas Chinhoyi Clinic,0,0,0,0
201408,Aug-14,201408,,ha Delta Graniteside Clinic,0,0,0,0
201408,Aug-14,201408,,ha Gonda Hospital,0,0,0,0
201408,Aug-14,201408,,ha Harare City Private Institutions,0,0,0,0
201408,Aug-14,201408,,ha Harare Polytechnic Clinic,0,0,0,0
201408,Aug-14,201408,,ha Harare city centre VMMC clinic,0,0,0,0
201408,Aug-14,201408,,ha Hatfield Clinic,0,0,0,0
201408,Aug-14,201408,,ha Insco Wellness Clinic,0,0,0,0
201408,Aug-14,201408,,ha Metropolitan Clinic,0,0,0,0
201408,Aug-14,201408,,ha New Cranborne,0,0,0,0
201408,Aug-14,201408,,"ha PSI New start Centre, Kwame",0,0,0,0
201408,Aug-14,201408,,ha Parirenyatwa Clinic,0,0,0,0
201408,Aug-14,201408,,ha Prospect Palms,0,0,0,0
201408,Aug-14,201408,,ha Queen of Peace,0,0,0,0
201408,Aug-14,201408,,ha Red Crescent Society,0,0,0,0
201408,Aug-14,201408,,ha Roland Square Clinic,0,0,0,0
201408,Aug-14,201408,,ha St Annes Hospital,0,0,0,0
201408,Aug-14,201408,,ha West End Hospital,0,0,0,0
201408,Aug-14,201408,,ha Beatrice Road Hospital,0,0,0,0
201408,Aug-14,201408,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201408,Aug-14,201408,,ha Avondale Clinic,0,0,0,0
201408,Aug-14,201408,,ha Belvedere Satellite Clinic,0,0,0,0
201408,Aug-14,201408,,ha Mabelreign Satellite Clinic,0,0,0,0
201408,Aug-14,201408,,ha Marlborough Satellite Clinic,0,0,0,0
201408,Aug-14,201408,,ha Roland Square clini,0,0,0,0
201408,Aug-14,201408,,ha Rujeko PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha ZAPSO,0,0,0,0
201408,Aug-14,201408,,ha Borrowdale Clinic,0,0,0,0
201408,Aug-14,201408,,ha Hatcliffe PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Highlands FHS Clinic,0,0,0,0
201408,Aug-14,201408,,ha Morris Depot Camp Hospital,0,0,0,0
201408,Aug-14,201408,,ha Mount Pleasant Clinic,0,0,0,0
201408,Aug-14,201408,,ha Newlands Clinic,0,0,0,0
201408,Aug-14,201408,,ha University of Zimbabwe,0,0,0,0
201408,Aug-14,201408,,ha Glen Norah Medical Centre,0,0,0,0
201408,Aug-14,201408,,ha Glen Norah Satellite Clinic,0,0,0,0
201408,Aug-14,201408,,ha Highfield PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Rutsanana PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Southerton Clinic,0,0,0,0
201408,Aug-14,201408,,ha Spilhaus,0,0,0,0
201408,Aug-14,201408,,ha Spilhaus_Data,0,0,0,0
201408,Aug-14,201408,,ha Vee’s Health Centre,0,0,0,0
201408,Aug-14,201408,,ha Western Triangle Clinic,0,0,0,0
201408,Aug-14,201408,,ha Dunameon,0,0,0,0
201408,Aug-14,201408,,ha Hopley Clinic,0,0,0,0
201408,Aug-14,201408,,ha Matapi Clinic,0,0,0,0
201408,Aug-14,201408,,ha Mbare Hostels Clinic,0,0,0,0
201408,Aug-14,201408,,ha Mbare PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Sunningdale Clinic,0,0,0,0
201408,Aug-14,201408,,ha Waterfalls Clinic,0,0,0,0
201408,Aug-14,201408,,ha Budiriro PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Budiriro Satellite Clinic,0,0,0,0
201408,Aug-14,201408,,ha Glen View Maternity Home,0,0,0,0
201408,Aug-14,201408,,ha Glen View PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Glen View Satellite Clinic,0,0,0,0
201408,Aug-14,201408,,ha Mufakose PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Starlight,0,0,0,0
201408,Aug-14,201408,,ha Kambuzuma PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Kuwadzana Phase 4,0,0,0,0
201408,Aug-14,201408,,ha Kuwadzana PolyClinic,0,0,0,0
201408,Aug-14,201408,,ha Warren Park PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Caledonia sate,0,0,0,0
201409,Sep-14,201409,,ha Eastley FHS Clinic,0,0,0,0
201409,Sep-14,201409,,ha Chitungwiza Central Hospital,0,0,0,0
201409,Sep-14,201409,,ha Harare Central Hospital,0,0,0,0
201409,Sep-14,201409,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201409,Sep-14,201409,,ha Greendale FHS Clinic,0,0,0,0
201409,Sep-14,201409,,ha Highlands Primary Care Clinic,0,0,0,0
201409,Sep-14,201409,,ha Mabvuku PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Mabvuku Satellite,0,0,0,0
201409,Sep-14,201409,,ha Manyame Airbase Hospital,0,0,0,0
201409,Sep-14,201409,,ha Pacific,0,0,0,0
201409,Sep-14,201409,,ha Tafara FHS Clinic,0,0,0,0
201409,Sep-14,201409,,ha Arcadia Clinic,0,0,0,0
201409,Sep-14,201409,,ha Arcadia Medical Center,0,0,0,0
201409,Sep-14,201409,,ha Avenues Clinic Hospital,0,0,0,0
201409,Sep-14,201409,,ha Baines Avenue Clinic,0,0,0,0
201409,Sep-14,201409,,ha Braeside FHS Clinic,0,0,0,0
201409,Sep-14,201409,,ha Cimas Chinhoyi Clinic,0,0,0,0
201409,Sep-14,201409,,ha Delta Graniteside Clinic,0,0,0,0
201409,Sep-14,201409,,ha Gonda Hospital,0,0,0,0
201409,Sep-14,201409,,ha Harare City Private Institutions,0,0,0,0
201409,Sep-14,201409,,ha Harare Polytechnic Clinic,0,0,0,0
201409,Sep-14,201409,,ha Harare city centre VMMC clinic,0,0,0,0
201409,Sep-14,201409,,ha Hatfield Clinic,0,0,0,0
201409,Sep-14,201409,,ha Insco Wellness Clinic,0,0,0,0
201409,Sep-14,201409,,ha Metropolitan Clinic,0,0,0,0
201409,Sep-14,201409,,ha New Cranborne,0,0,0,0
201409,Sep-14,201409,,"ha PSI New start Centre, Kwame",0,0,0,0
201409,Sep-14,201409,,ha Parirenyatwa Clinic,0,0,0,0
201409,Sep-14,201409,,ha Prospect Palms,0,0,0,0
201409,Sep-14,201409,,ha Queen of Peace,0,0,0,0
201409,Sep-14,201409,,ha Red Crescent Society,0,0,0,0
201409,Sep-14,201409,,ha Roland Square Clinic,0,0,0,0
201409,Sep-14,201409,,ha St Annes Hospital,0,0,0,0
201409,Sep-14,201409,,ha West End Hospital,0,0,0,0
201409,Sep-14,201409,,ha Beatrice Road Hospital,0,0,0,0
201409,Sep-14,201409,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201409,Sep-14,201409,,ha Avondale Clinic,0,0,0,0
201409,Sep-14,201409,,ha Belvedere Satellite Clinic,0,0,0,0
201409,Sep-14,201409,,ha Mabelreign Satellite Clinic,0,0,0,0
201409,Sep-14,201409,,ha Marlborough Satellite Clinic,0,0,0,0
201409,Sep-14,201409,,ha Roland Square clini,0,0,0,0
201409,Sep-14,201409,,ha Rujeko PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha ZAPSO,0,0,0,0
201409,Sep-14,201409,,ha Borrowdale Clinic,0,0,0,0
201409,Sep-14,201409,,ha Hatcliffe PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Highlands FHS Clinic,0,0,0,0
201409,Sep-14,201409,,ha Morris Depot Camp Hospital,0,0,0,0
201409,Sep-14,201409,,ha Mount Pleasant Clinic,0,0,0,0
201409,Sep-14,201409,,ha Newlands Clinic,0,0,0,0
201409,Sep-14,201409,,ha University of Zimbabwe,0,0,0,0
201409,Sep-14,201409,,ha Glen Norah Medical Centre,0,0,0,0
201409,Sep-14,201409,,ha Glen Norah Satellite Clinic,0,0,0,0
201409,Sep-14,201409,,ha Highfield PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Rutsanana PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Southerton Clinic,0,0,0,0
201409,Sep-14,201409,,ha Spilhaus,0,0,0,0
201409,Sep-14,201409,,ha Spilhaus_Data,0,0,0,0
201409,Sep-14,201409,,ha Vee’s Health Centre,0,0,0,0
201409,Sep-14,201409,,ha Western Triangle Clinic,0,0,0,0
201409,Sep-14,201409,,ha Dunameon,0,0,0,0
201409,Sep-14,201409,,ha Hopley Clinic,0,0,0,0
201409,Sep-14,201409,,ha Matapi Clinic,0,0,0,0
201409,Sep-14,201409,,ha Mbare Hostels Clinic,0,0,0,0
201409,Sep-14,201409,,ha Mbare PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Sunningdale Clinic,0,0,0,0
201409,Sep-14,201409,,ha Waterfalls Clinic,0,0,0,0
201409,Sep-14,201409,,ha Budiriro PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Budiriro Satellite Clinic,0,0,0,0
201409,Sep-14,201409,,ha Glen View Maternity Home,0,0,0,0
201409,Sep-14,201409,,ha Glen View PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Glen View Satellite Clinic,0,0,0,0
201409,Sep-14,201409,,ha Mufakose PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Starlight,0,0,0,0
201409,Sep-14,201409,,ha Kambuzuma PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Kuwadzana Phase 4,0,0,0,0
201409,Sep-14,201409,,ha Kuwadzana PolyClinic,0,0,0,0
201409,Sep-14,201409,,ha Warren Park PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Caledonia sate,0,0,0,0
201410,Oct-14,201410,,ha Eastley FHS Clinic,0,0,0,0
201410,Oct-14,201410,,ha Chitungwiza Central Hospital,0,0,0,0
201410,Oct-14,201410,,ha Harare Central Hospital,0,0,0,0
201410,Oct-14,201410,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201410,Oct-14,201410,,ha Greendale FHS Clinic,0,0,0,0
201410,Oct-14,201410,,ha Highlands Primary Care Clinic,0,0,0,0
201410,Oct-14,201410,,ha Mabvuku PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Mabvuku Satellite,0,0,0,0
201410,Oct-14,201410,,ha Manyame Airbase Hospital,0,0,0,0
201410,Oct-14,201410,,ha Pacific,0,0,0,0
201410,Oct-14,201410,,ha Tafara FHS Clinic,0,0,0,0
201410,Oct-14,201410,,ha Arcadia Clinic,0,0,0,0
201410,Oct-14,201410,,ha Arcadia Medical Center,0,0,0,0
201410,Oct-14,201410,,ha Avenues Clinic Hospital,0,0,0,0
201410,Oct-14,201410,,ha Baines Avenue Clinic,0,0,0,0
201410,Oct-14,201410,,ha Braeside FHS Clinic,0,0,0,0
201410,Oct-14,201410,,ha Cimas Chinhoyi Clinic,0,0,0,0
201410,Oct-14,201410,,ha Delta Graniteside Clinic,0,0,0,0
201410,Oct-14,201410,,ha Gonda Hospital,0,0,0,0
201410,Oct-14,201410,,ha Harare City Private Institutions,0,0,0,0
201410,Oct-14,201410,,ha Harare Polytechnic Clinic,0,0,0,0
201410,Oct-14,201410,,ha Harare city centre VMMC clinic,0,0,0,0
201410,Oct-14,201410,,ha Hatfield Clinic,0,0,0,0
201410,Oct-14,201410,,ha Insco Wellness Clinic,0,0,0,0
201410,Oct-14,201410,,ha Metropolitan Clinic,0,0,0,0
201410,Oct-14,201410,,ha New Cranborne,0,0,0,0
201410,Oct-14,201410,,"ha PSI New start Centre, Kwame",0,0,0,0
201410,Oct-14,201410,,ha Parirenyatwa Clinic,0,0,0,0
201410,Oct-14,201410,,ha Prospect Palms,0,0,0,0
201410,Oct-14,201410,,ha Queen of Peace,0,0,0,0
201410,Oct-14,201410,,ha Red Crescent Society,0,0,0,0
201410,Oct-14,201410,,ha Roland Square Clinic,0,0,0,0
201410,Oct-14,201410,,ha St Annes Hospital,0,0,0,0
201410,Oct-14,201410,,ha West End Hospital,0,0,0,0
201410,Oct-14,201410,,ha Beatrice Road Hospital,0,0,0,0
201410,Oct-14,201410,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201410,Oct-14,201410,,ha Avondale Clinic,0,0,0,0
201410,Oct-14,201410,,ha Belvedere Satellite Clinic,0,0,0,0
201410,Oct-14,201410,,ha Mabelreign Satellite Clinic,0,0,0,0
201410,Oct-14,201410,,ha Marlborough Satellite Clinic,0,0,0,0
201410,Oct-14,201410,,ha Roland Square clini,0,0,0,0
201410,Oct-14,201410,,ha Rujeko PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha ZAPSO,0,0,0,0
201410,Oct-14,201410,,ha Borrowdale Clinic,0,0,0,0
201410,Oct-14,201410,,ha Hatcliffe PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Highlands FHS Clinic,0,0,0,0
201410,Oct-14,201410,,ha Morris Depot Camp Hospital,0,0,0,0
201410,Oct-14,201410,,ha Mount Pleasant Clinic,0,0,0,0
201410,Oct-14,201410,,ha Newlands Clinic,0,0,0,0
201410,Oct-14,201410,,ha University of Zimbabwe,0,0,0,0
201410,Oct-14,201410,,ha Glen Norah Medical Centre,0,0,0,0
201410,Oct-14,201410,,ha Glen Norah Satellite Clinic,0,0,0,0
201410,Oct-14,201410,,ha Highfield PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Rutsanana PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Southerton Clinic,0,0,0,0
201410,Oct-14,201410,,ha Spilhaus,0,0,0,0
201410,Oct-14,201410,,ha Spilhaus_Data,0,0,0,0
201410,Oct-14,201410,,ha Vee’s Health Centre,0,0,0,0
201410,Oct-14,201410,,ha Western Triangle Clinic,0,0,0,0
201410,Oct-14,201410,,ha Dunameon,0,0,0,0
201410,Oct-14,201410,,ha Hopley Clinic,0,0,0,0
201410,Oct-14,201410,,ha Matapi Clinic,0,0,0,0
201410,Oct-14,201410,,ha Mbare Hostels Clinic,0,0,0,0
201410,Oct-14,201410,,ha Mbare PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Sunningdale Clinic,0,0,0,0
201410,Oct-14,201410,,ha Waterfalls Clinic,0,0,0,0
201410,Oct-14,201410,,ha Budiriro PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Budiriro Satellite Clinic,0,0,0,0
201410,Oct-14,201410,,ha Glen View Maternity Home,0,0,0,0
201410,Oct-14,201410,,ha Glen View PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Glen View Satellite Clinic,0,0,0,0
201410,Oct-14,201410,,ha Mufakose PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Starlight,0,0,0,0
201410,Oct-14,201410,,ha Kambuzuma PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Kuwadzana Phase 4,0,0,0,0
201410,Oct-14,201410,,ha Kuwadzana PolyClinic,0,0,0,0
201410,Oct-14,201410,,ha Warren Park PolyClinic,0,0,0,0
201411,Nov-14,201411,,ha Caledonia sate,0,0,0,0
201411,Nov-14,201411,,ha Eastley FHS Clinic,0,0,0,0
201411,Nov-14,201411,,ha Chitungwiza Central Hospital,0,0,0,0
201411,Nov-14,201411,,ha Harare Central Hospital,0,0,0,0
201411,Nov-14,201411,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201411,Nov-14,201411,,ha Greendale FHS Clinic,0,0,0,0
201411,Nov-14,201411,,ha Highlands Primary Care Clinic,0,0,0,0
201411,Nov-14,201411,,ha Mabvuku PolyClinic,0,0,0,0
201411,Nov-14,201411,,ha Mabvuku Satellite,0,0,0,0
201411,Nov-14,201411,,ha Manyame Airbase Hospital,0,0,0,0
201411,Nov-14,201411,,ha Pacific,0,0,0,0
201411,Nov-14,201411,,ha Tafara FHS Clinic,0,0,0,0
201411,Nov-14,201411,,ha Arcadia Clinic,0,0,0,0
201411,Nov-14,201411,,ha Arcadia Medical Center,0,0,0,0
201411,Nov-14,201411,,ha Avenues Clinic Hospital,0,0,0,0
201411,Nov-14,201411,,ha Baines Avenue Clinic,0,0,0,0
201411,Nov-14,201411,,ha Braeside FHS Clinic,0,0,0,0
201411,Nov-14,201411,,ha Cimas Chinhoyi Clinic,0,0,0,0
201411,Nov-14,201411,,ha Delta Graniteside Clinic,0,0,0,0
201411,Nov-14,201411,,ha Gonda Hospital,0,0,0,0
201411,Nov-14,201411,,ha Harare City Private Institutions,0,0,0,0
201411,Nov-14,201411,,ha Harare Polytechnic Clinic,0,0,0,0
201411,Nov-14,201411,,ha Harare city centre VMMC clinic,0,0,0,0
201411,Nov-14,201411,,ha Hatfield Clinic,0,0,0,0
201411,Nov-14,201411,,ha Insco Wellness Clinic,0,0,0,0
201411,Nov-14,201411,,ha Metropolitan Clinic,0,0,0,0
201411,Nov-14,201411,,ha New Cranborne,0,0,0,0
201411,Nov-14,201411,,"ha PSI New start Centre, Kwame",0,0,0,0
201411,Nov-14,201411,,ha Parirenyatwa Clinic,0,0,0,0
201411,Nov-14,201411,,ha Prospect Palms,0,0,0,0
201411,Nov-14,201411,,ha Queen of Peace,0,0,0,0
201411,Nov-14,201411,,ha Red Crescent Society,0,0,0,0
